name,type,imdb_score,genre,encoded_type,encoded_genre
Dave Barbour,MOVIE,6.3,comedy,0,3
Alice Barry,MOVIE,6.3,comedy,0,3
Leah Benner,MOVIE,6.3,comedy,0,3
Jane Cowl,MOVIE,6.3,comedy,0,3
Helen Dumas,MOVIE,6.3,comedy,0,3
Trudy Erwin,MOVIE,6.3,comedy,0,3
Dorothy Fields,MOVIE,6.3,comedy,0,3
Pat Flaherty,MOVIE,6.3,comedy,0,3
Arlene Francis,MOVIE,6.3,comedy,0,3
Mack Gray,MOVIE,6.3,comedy,0,3
George E. Green,MOVIE,6.3,comedy,0,3
Eddie Hall,MOVIE,6.3,comedy,0,3
Leonard Harper,MOVIE,6.3,comedy,0,3
Edna Mae Harris,MOVIE,6.3,comedy,0,3
Louis Jean Heydt,MOVIE,6.3,comedy,0,3
John James,MOVIE,6.3,comedy,0,3
Virginia Kaye,MOVIE,6.3,comedy,0,3
Kenner G. Kemp,MOVIE,6.3,comedy,0,3
Jack Martin,MOVIE,6.3,comedy,0,3
Sully Mason,MOVIE,6.3,comedy,0,3
George Mathews,MOVIE,6.3,comedy,0,3
Marian Moore,MOVIE,6.3,comedy,0,3
Elizabeth Morgan,MOVIE,6.3,comedy,0,3
Honeychile Perdue,MOVIE,6.3,comedy,0,3
Caleb Peterson,MOVIE,6.3,comedy,0,3
Francis Pierlot,MOVIE,6.3,comedy,0,3
Django Reinhardt,MOVIE,6.3,comedy,0,3
Ruby Richards,MOVIE,6.3,comedy,0,3
Verna Richardson,MOVIE,6.3,comedy,0,3
Ruth Roman,MOVIE,6.3,comedy,0,3
Lina Romay,MOVIE,6.3,comedy,0,3
Johnny Roventini,MOVIE,6.3,comedy,0,3
Mortimer Snerd,MOVIE,6.3,comedy,0,3
Arthur Walsh,MOVIE,6.3,comedy,0,3
Jesse White,MOVIE,6.3,comedy,0,3
Max Williams,MOVIE,6.3,comedy,0,3
Matt Willis,MOVIE,6.3,comedy,0,3
Frank Borzage,MOVIE,6.3,comedy,0,3
Bela Lugosi,MOVIE,4.5,scifi,0,14
Luana Walters,MOVIE,4.5,scifi,0,14
Tris Coffin,MOVIE,4.5,scifi,0,14
Elizabeth Russell,MOVIE,4.5,scifi,0,14
Minerva Urecal,MOVIE,4.5,scifi,0,14
Angelo Rossitto,MOVIE,4.5,scifi,0,14
Frank Moran,MOVIE,4.5,scifi,0,14
Kenneth Harlan,MOVIE,4.5,scifi,0,14
Joan Barclay,MOVIE,4.5,scifi,0,14
Gwen Kenyon,MOVIE,4.5,scifi,0,14
Vince Barnett,MOVIE,4.5,scifi,0,14
Wallace Fox,MOVIE,4.5,scifi,0,14
Harry Carey,MOVIE,6.5,fantasy,0,8
C. Aubrey Smith,MOVIE,6.5,fantasy,0,8
Charles Winninger,MOVIE,6.5,fantasy,0,8
Alex Melesh,MOVIE,6.5,fantasy,0,8
Maria Ouspenskaya,MOVIE,6.5,fantasy,0,8
Helen Vinson,MOVIE,6.5,fantasy,0,8
Rod La Rocque,MOVIE,6.5,fantasy,0,8
Richard Carlson,MOVIE,6.5,fantasy,0,8
Jean Parker,MOVIE,6.5,fantasy,0,8
J. Anthony Hughes,MOVIE,6.5,fantasy,0,8
Robert Homans,MOVIE,6.5,fantasy,0,8
Virginia McMullen,MOVIE,6.5,fantasy,0,8
James Bush,MOVIE,6.5,fantasy,0,8
William Bakewell,MOVIE,6.5,fantasy,0,8
Gino Corrado,MOVIE,6.5,fantasy,0,8
Nell Craig,MOVIE,6.5,fantasy,0,8
Cyril Ring,MOVIE,6.5,fantasy,0,8
Gertrude Sutton,MOVIE,6.5,fantasy,0,8
Ruth Warren,MOVIE,6.5,fantasy,0,8
Dan White,MOVIE,6.5,fantasy,0,8
Hank Worden,MOVIE,6.5,fantasy,0,8
A. Edward Sutherland,MOVIE,6.5,fantasy,0,8
Sidney Drew,MOVIE,5.8,fantasy,0,8
Mrs. Sidney Drew,MOVIE,5.8,fantasy,0,8
Edith Storey,MOVIE,5.8,fantasy,0,8
Charles Kent,MOVIE,5.8,fantasy,0,8
Ada Gifford,MOVIE,5.8,fantasy,0,8
Ethel Lloyd,MOVIE,5.8,fantasy,0,8
Lillian Burns,MOVIE,5.8,fantasy,0,8
Grace Stevens,MOVIE,5.8,fantasy,0,8
Cortland Van Deusen,MOVIE,5.8,fantasy,0,8
Sidney Drew,MOVIE,5.8,fantasy,0,8
Anthony Veiller,MOVIE,7.1,documentation,0,5
Ion Antonescu,MOVIE,7.1,documentation,0,5
Nikolai Cherkasov,MOVIE,7.1,documentation,0,5
Miklós Horthy,MOVIE,7.1,documentation,0,5
Frank Capra,MOVIE,7.1,documentation,0,5
Anatole Litvak,MOVIE,7.1,documentation,0,5
Rudolph Valentino,MOVIE,6.6,romance,0,13
Vilma Banky,MOVIE,6.6,romance,0,13
Louise Dresser,MOVIE,6.6,romance,0,13
Albert Conti,MOVIE,6.6,romance,0,13
James A. Marcus,MOVIE,6.6,romance,0,13
George Nichols,MOVIE,6.6,romance,0,13
Carrie Clark Ward,MOVIE,6.6,romance,0,13
Spottiswoode Aitken,MOVIE,6.6,romance,0,13
Gary Cooper,MOVIE,6.6,romance,0,13
Agostino Borgato,MOVIE,6.6,romance,0,13
Clarence Brown,MOVIE,6.6,romance,0,13
George Raft,MOVIE,5.5,drama,0,6
Ava Gardner,MOVIE,5.5,drama,0,6
Victor McLaglen,MOVIE,5.5,drama,0,6
Tom Conway,MOVIE,5.5,drama,0,6
Jorja Curtright,MOVIE,5.5,drama,0,6
Jane Nigh,MOVIE,5.5,drama,0,6
Florence Bates,MOVIE,5.5,drama,0,6
Charles Drake,MOVIE,5.5,drama,0,6
Carmel Myers,MOVIE,5.5,drama,0,6
Jimmy Conlin,MOVIE,5.5,drama,0,6
Jimmy Ames,MOVIE,5.5,drama,0,6
Mack Gray,MOVIE,5.5,drama,0,6
Ewing Miles Brown,MOVIE,5.5,drama,0,6
Charles Judels,MOVIE,5.5,drama,0,6
Léonide Moguy,MOVIE,5.5,drama,0,6
John Wayne,MOVIE,5.1,western,0,18
Sheila Terry,MOVIE,5.1,western,0,18
Shirley Jean Rickert,MOVIE,5.1,western,0,18
Jack Rockwell,MOVIE,5.1,western,0,18
Yakima Canutt,MOVIE,5.1,western,0,18
George 'Gabby' Hayes,MOVIE,5.1,western,0,18
Jay Wilsey,MOVIE,5.1,western,0,18
Philip Kieffer,MOVIE,5.1,western,0,18
Harry L. Fraser,MOVIE,5.1,western,0,18
Harry L. Fraser,MOVIE,5.1,western,0,18
Percy Charles Pickard,MOVIE,6.3,documentation,0,5
Harry Watt,MOVIE,6.3,documentation,0,5
Lew Ayres,MOVIE,5.9,drama,0,6
Teresa Wright,MOVIE,5.9,drama,0,6
Victor Jory,MOVIE,5.9,drama,0,6
Jacqueline White,MOVIE,5.9,drama,0,6
Jimmy Hunt,MOVIE,5.9,drama,0,6
Barry Kelley,MOVIE,5.9,drama,0,6
Duncan Renaldo,MOVIE,5.9,drama,0,6
William Bakewell,MOVIE,5.9,drama,0,6
Milton Parsons,MOVIE,5.9,drama,0,6
Frank Matts,MOVIE,5.9,drama,0,6
Felipe Turich,MOVIE,5.9,drama,0,6
Edwin Rand,MOVIE,5.9,drama,0,6
Vito Scotti,MOVIE,5.9,drama,0,6
John Sturges,MOVIE,5.9,drama,0,6
William F. Halsey,MOVIE,6.5,war,0,17
James Doolittle,MOVIE,6.5,war,0,17
Winston Churchill,MOVIE,6.5,war,0,17
Frank Capra,MOVIE,6.5,war,0,17
Roy Rogers,MOVIE,5.6,western,0,18
Trigger,MOVIE,5.6,western,0,18
Jane Frazee,MOVIE,5.6,western,0,18
Andy Devine,MOVIE,5.6,western,0,18
George Lloyd,MOVIE,5.6,western,0,18
Wade Crosby,MOVIE,5.6,western,0,18
Michael Chapin,MOVIE,5.6,western,0,18
House Peters Jr.,MOVIE,5.6,western,0,18
Steve Clark,MOVIE,5.6,western,0,18
Joseph A. Garro,MOVIE,5.6,western,0,18
Paul Power,MOVIE,5.6,western,0,18
John Wald,MOVIE,5.6,western,0,18
Bob Nolan,MOVIE,5.6,western,0,18
William Witney,MOVIE,5.6,western,0,18
Florence Vidor,MOVIE,7.1,comedy,0,3
Monte Blue,MOVIE,7.1,comedy,0,3
Marie Prevost,MOVIE,7.1,comedy,0,3
Creighton Hale,MOVIE,7.1,comedy,0,3
Adolphe Menjou,MOVIE,7.1,comedy,0,3
Harry Myers,MOVIE,7.1,comedy,0,3
Dale Fuller,MOVIE,7.1,comedy,0,3
Esther Ralston,MOVIE,7.1,comedy,0,3
Ernst Lubitsch,MOVIE,7.1,comedy,0,3
Gene Autry,MOVIE,5.9,western,0,18
Barbara Britton,MOVIE,5.9,western,0,18
Chill Wills,MOVIE,5.9,western,0,18
Jack Holt,MOVIE,5.9,western,0,18
Russell Arms,MOVIE,5.9,western,0,18
Robert Shayne,MOVIE,5.9,western,0,18
Vince Barnett,MOVIE,5.9,western,0,18
Leon Weaver,MOVIE,5.9,western,0,18
Fred Kohler Jr.,MOVIE,5.9,western,0,18
Clem Bevans,MOVIE,5.9,western,0,18
Champion,MOVIE,5.9,western,0,18
'Snub' Pollard,MOVIE,5.9,western,0,18
Hank Bell,MOVIE,5.9,western,0,18
John English,MOVIE,5.9,western,0,18
Mickey Rooney,MOVIE,5.6,drama,0,6
Anne Nagel,MOVIE,5.6,drama,0,6
Frank Shields,MOVIE,5.6,drama,0,6
Edward Pawley,MOVIE,5.6,drama,0,6
William Gould,MOVIE,5.6,drama,0,6
Dorothy Vaughan,MOVIE,5.6,drama,0,6
Anita Deniston,MOVIE,5.6,drama,0,6
Harry Hayden,MOVIE,5.6,drama,0,6
William Nigh,MOVIE,5.6,drama,0,6
Bela Lugosi,MOVIE,5.2,thriller,0,16
Polly Ann Young,MOVIE,5.2,thriller,0,16
John McGuire,MOVIE,5.2,thriller,0,16
Clarence Muse,MOVIE,5.2,thriller,0,16
George Pembroke,MOVIE,5.2,thriller,0,16
Betty Compson,MOVIE,5.2,thriller,0,16
Ernie Adams,MOVIE,5.2,thriller,0,16
Ottola Nesmith,MOVIE,5.2,thriller,0,16
Terry Walker,MOVIE,5.2,thriller,0,16
Fred Kelsey,MOVIE,5.2,thriller,0,16
Jack Mulhall,MOVIE,5.2,thriller,0,16
Fred Aldrich,MOVIE,5.2,thriller,0,16
Lloyd Ingraham,MOVIE,5.2,thriller,0,16
Robert Strange,MOVIE,5.2,thriller,0,16
Joseph H. Lewis,MOVIE,5.2,thriller,0,16
Jeff York,MOVIE,4.9,comedy,0,3
Martha O'Driscoll,MOVIE,4.9,comedy,0,3
Mona Ray,MOVIE,4.9,comedy,0,3
Johnnie Morris,MOVIE,4.9,comedy,0,3
Buster Keaton,MOVIE,4.9,comedy,0,3
Billie Seward,MOVIE,4.9,comedy,0,3
Kay Sutton,MOVIE,4.9,comedy,0,3
Maude Eburne,MOVIE,4.9,comedy,0,3
Edgar Kennedy,MOVIE,4.9,comedy,0,3
Charles A. Post,MOVIE,4.9,comedy,0,3
Bud Jamison,MOVIE,4.9,comedy,0,3
Dick Elliott,MOVIE,4.9,comedy,0,3
Johnny Arthur,MOVIE,4.9,comedy,0,3
Walter Catlett,MOVIE,4.9,comedy,0,3
Lucien Littlefield,MOVIE,4.9,comedy,0,3
Frank Wilder,MOVIE,4.9,comedy,0,3
Chester Conklin,MOVIE,4.9,comedy,0,3
Mickey Daniels,MOVIE,4.9,comedy,0,3
Doodles Weaver,MOVIE,4.9,comedy,0,3
Marie Blake,MOVIE,4.9,comedy,0,3
Renie Riano,MOVIE,4.9,comedy,0,3
Al St. John,MOVIE,4.9,comedy,0,3
Eddie Gribbon,MOVIE,4.9,comedy,0,3
Heinie Conklin,MOVIE,4.9,comedy,0,3
Hank Mann,MOVIE,4.9,comedy,0,3
Eddie Borden,MOVIE,4.9,comedy,0,3
Victor Potel,MOVIE,4.9,comedy,0,3
Joan Standing,MOVIE,4.9,comedy,0,3
Ed Brady,MOVIE,4.9,comedy,0,3
Tiny Jones,MOVIE,4.9,comedy,0,3
Louise Keaton,MOVIE,4.9,comedy,0,3
Jim Mason,MOVIE,4.9,comedy,0,3
George Morris,MOVIE,4.9,comedy,0,3
Blanche Payson,MOVIE,4.9,comedy,0,3
Albert S. Rogell,MOVIE,4.9,comedy,0,3
Lillian Gish,MOVIE,6.6,drama,0,6
Robert Harron,MOVIE,6.6,drama,0,6
Dorothy Gish,MOVIE,6.6,drama,0,6
Adolph Lestina,MOVIE,6.6,drama,0,6
Josephine Crowell,MOVIE,6.6,drama,0,6
Jack Cosgrave,MOVIE,6.6,drama,0,6
Kate Bruce,MOVIE,6.6,drama,0,6
Ben Alexander,MOVIE,6.6,drama,0,6
Francis Marion,MOVIE,6.6,drama,0,6
Robert Anderson,MOVIE,6.6,drama,0,6
George Fawcett,MOVIE,6.6,drama,0,6
George Siegmann,MOVIE,6.6,drama,0,6
Fay Holderness,MOVIE,6.6,drama,0,6
Eugene Pouyet,MOVIE,6.6,drama,0,6
Anna Mae Walthall,MOVIE,6.6,drama,0,6
Herbert Sutch,MOVIE,6.6,drama,0,6
George Nichols,MOVIE,6.6,drama,0,6
Mary Gish,MOVIE,6.6,drama,0,6
Mary Hay,MOVIE,6.6,drama,0,6
Erich von Stroheim,MOVIE,6.6,drama,0,6
Noël Coward,MOVIE,6.6,drama,0,6
John Harron,MOVIE,6.6,drama,0,6
David Lloyd George,MOVIE,6.6,drama,0,6
D.W. Griffith,MOVIE,6.6,drama,0,6
Erich von Stroheim,MOVIE,6.9,drama,0,6
Gibson Gowland,MOVIE,6.9,drama,0,6
Sam De Grasse,MOVIE,6.9,drama,0,6
Francelia Billington,MOVIE,6.9,drama,0,6
Fay Holderness,MOVIE,6.9,drama,0,6
Ruby Kendrick,MOVIE,6.9,drama,0,6
Valerie Germonprez,MOVIE,6.9,drama,0,6
Jack Perrin,MOVIE,6.9,drama,0,6
Richard Cummings,MOVIE,6.9,drama,0,6
Louis Fitzroy,MOVIE,6.9,drama,0,6
William De Vaull,MOVIE,6.9,drama,0,6
Jack Mathis,MOVIE,6.9,drama,0,6
Percy Challenger,MOVIE,6.9,drama,0,6
Erich von Stroheim,MOVIE,6.9,drama,0,6
Yvonne De Carlo,MOVIE,5.4,drama,0,6
Rod Cameron,MOVIE,5.4,drama,0,6
David Bruce,MOVIE,5.4,drama,0,6
Walter Slezak,MOVIE,5.4,drama,0,6
Albert Dekker,MOVIE,5.4,drama,0,6
Marjorie Rambeau,MOVIE,5.4,drama,0,6
J. Edward Bromberg,MOVIE,5.4,drama,0,6
Abner Biberman,MOVIE,5.4,drama,0,6
John Litel,MOVIE,5.4,drama,0,6
Kurt Katch,MOVIE,5.4,drama,0,6
Arthur Hohl,MOVIE,5.4,drama,0,6
Nestor Paiva,MOVIE,5.4,drama,0,6
Jane Adams,MOVIE,5.4,drama,0,6
Barbara Bates,MOVIE,5.4,drama,0,6
Daun Kennedy,MOVIE,5.4,drama,0,6
Kathleen O'Malley,MOVIE,5.4,drama,0,6
Karen Randle,MOVIE,5.4,drama,0,6
Jean Trent,MOVIE,5.4,drama,0,6
Charles Lamont,MOVIE,5.4,drama,0,6
Cedric Hardwicke,MOVIE,6.6,drama,0,6
Freddie Bartholomew,MOVIE,6.6,drama,0,6
Jimmy Lydon,MOVIE,6.6,drama,0,6
Josephine Hutchinson,MOVIE,6.6,drama,0,6
Billy Halop,MOVIE,6.6,drama,0,6
Polly Moran,MOVIE,6.6,drama,0,6
Hughie Green,MOVIE,6.6,drama,0,6
Ernest Cossart,MOVIE,6.6,drama,0,6
Alec Craig,MOVIE,6.6,drama,0,6
Gale Storm,MOVIE,6.6,drama,0,6
Antoinette Rotche,MOVIE,6.6,drama,0,6
Lionel Belmore,MOVIE,6.6,drama,0,6
Barlowe Borland,MOVIE,6.6,drama,0,6
Rita Carlyle,MOVIE,6.6,drama,0,6
Richard Clucas,MOVIE,6.6,drama,0,6
John 'Uh huh' Collum,MOVIE,6.6,drama,0,6
Harry Duff,MOVIE,6.6,drama,0,6
Calvin Ellison,MOVIE,6.6,drama,0,6
Harold Entwistle,MOVIE,6.6,drama,0,6
Ian Fulton,MOVIE,6.6,drama,0,6
Forrester Harvey,MOVIE,6.6,drama,0,6
Cullen Johnson,MOVIE,6.6,drama,0,6
Calvin Leslie,MOVIE,6.6,drama,0,6
Peter Madden,MOVIE,6.6,drama,0,6
Paul Mathews,MOVIE,6.6,drama,0,6
Frank Mills,MOVIE,6.6,drama,0,6
Alexander Pollard,MOVIE,6.6,drama,0,6
Charles Smith,MOVIE,6.6,drama,0,6
Walter Tetley,MOVIE,6.6,drama,0,6
Tommy Thompson,MOVIE,6.6,drama,0,6
Richard West,MOVIE,6.6,drama,0,6
Leonard Willey,MOVIE,6.6,drama,0,6
Robert Stevenson,MOVIE,6.6,drama,0,6
Roy Rogers,MOVIE,5.8,western,0,18
Smiley Burnette,MOVIE,5.8,western,0,18
Lynne Roberts,MOVIE,5.8,western,0,18
Morgan Wallace,MOVIE,5.8,western,0,18
Wade Boteler,MOVIE,5.8,western,0,18
Fred Kohler,MOVIE,5.8,western,0,18
Edwin Stanley,MOVIE,5.8,western,0,18
Horace Murphy,MOVIE,5.8,western,0,18
Joseph Crehan,MOVIE,5.8,western,0,18
Robert Emmett Keane,MOVIE,5.8,western,0,18
Joseph Kane,MOVIE,5.8,western,0,18
Roy Rogers,MOVIE,5.9,western,0,18
George 'Gabby' Hayes,MOVIE,5.9,western,0,18
Marjorie Reynolds,MOVIE,5.9,western,0,18
Cy Kendall,MOVIE,5.9,western,0,18
Sally Payne,MOVIE,5.9,western,0,18
Eddie Acuff,MOVIE,5.9,western,0,18
Leigh Whipper,MOVIE,5.9,western,0,18
Robert Strange,MOVIE,5.9,western,0,18
William Haade,MOVIE,5.9,western,0,18
Jay Novello,MOVIE,5.9,western,0,18
Roscoe Ates,MOVIE,5.9,western,0,18
Chuck Baldra,MOVIE,5.9,western,0,18
Wade Boteler,MOVIE,5.9,western,0,18
Bob Burns,MOVIE,5.9,western,0,18
Fred Burns,MOVIE,5.9,western,0,18
Bob Card,MOVIE,5.9,western,0,18
Spade Cooley,MOVIE,5.9,western,0,18
Jim Corey,MOVIE,5.9,western,0,18
Victor Cox,MOVIE,5.9,western,0,18
Art Dillard,MOVIE,5.9,western,0,18
Chick Hannan,MOVIE,5.9,western,0,18
Henry Hall,MOVIE,5.9,western,0,18
Al Haskell,MOVIE,5.9,western,0,18
Howard Hickman,MOVIE,5.9,western,0,18
Jack Ingram,MOVIE,5.9,western,0,18
Lew Kelly,MOVIE,5.9,western,0,18
Jack Kirk,MOVIE,5.9,western,0,18
Ted Mapes,MOVIE,5.9,western,0,18
Frank McCarroll,MOVIE,5.9,western,0,18
Art Mix,MOVIE,5.9,western,0,18
Jack Montgomery,MOVIE,5.9,western,0,18
Pascale Perry,MOVIE,5.9,western,0,18
Al Taylor,MOVIE,5.9,western,0,18
Nick Stewart,MOVIE,5.9,western,0,18
John Bose,MOVIE,5.9,western,0,18
Joseph Kane,MOVIE,5.9,western,0,18
John Drew Barrymore,MOVIE,5.3,western,0,18
Chill Wills,MOVIE,5.3,western,0,18
John Archer,MOVIE,5.3,western,0,18
Lois Butler,MOVIE,5.3,western,0,18
Kristine Miller,MOVIE,5.3,western,0,18
Basil Ruysdael,MOVIE,5.3,western,0,18
Jack Elam,MOVIE,5.3,western,0,18
Dave Kashner,MOVIE,5.3,western,0,18
Frank Cordell,MOVIE,5.3,western,0,18
Clem Fuller,MOVIE,5.3,western,0,18
Hugh Aiken,MOVIE,5.3,western,0,18
Howard Joslin,MOVIE,5.3,western,0,18
Alan Le May,MOVIE,5.3,western,0,18
Paul Muni,MOVIE,6.8,fantasy,0,8
Anne Baxter,MOVIE,6.8,fantasy,0,8
Claude Rains,MOVIE,6.8,fantasy,0,8
Onslow Stevens,MOVIE,6.8,fantasy,0,8
George Cleveland,MOVIE,6.8,fantasy,0,8
Erskine Sanford,MOVIE,6.8,fantasy,0,8
Marion Martin,MOVIE,6.8,fantasy,0,8
Hardie Albright,MOVIE,6.8,fantasy,0,8
James Flavin,MOVIE,6.8,fantasy,0,8
Murray Alper,MOVIE,6.8,fantasy,0,8
Sam Ash,MOVIE,6.8,fantasy,0,8
Joan Blair,MOVIE,6.8,fantasy,0,8
Chet Brandenburg,MOVIE,6.8,fantasy,0,8
James Carlisle,MOVIE,6.8,fantasy,0,8
Maurice Cass,MOVIE,6.8,fantasy,0,8
Chester Clute,MOVIE,6.8,fantasy,0,8
James Dime,MOVIE,6.8,fantasy,0,8
Mike Donovan,MOVIE,6.8,fantasy,0,8
Jimmie Dundee,MOVIE,6.8,fantasy,0,8
Eddie Dunn,MOVIE,6.8,fantasy,0,8
Joel Friedkin,MOVIE,6.8,fantasy,0,8
Curt Furburg,MOVIE,6.8,fantasy,0,8
Dick Gordon,MOVIE,6.8,fantasy,0,8
Sol Gorss,MOVIE,6.8,fantasy,0,8
Robert Haines,MOVIE,6.8,fantasy,0,8
Jonathan Hale,MOVIE,6.8,fantasy,0,8
Noble Johnson,MOVIE,6.8,fantasy,0,8
Kurt Katch,MOVIE,6.8,fantasy,0,8
Edward Keane,MOVIE,6.8,fantasy,0,8
Kenner G. Kemp,MOVIE,6.8,fantasy,0,8
Connie Laird,MOVIE,6.8,fantasy,0,8
Mike Lally,MOVIE,6.8,fantasy,0,8
Fritz Leiber,MOVIE,6.8,fantasy,0,8
Carl M. Leviness,MOVIE,6.8,fantasy,0,8
Wilbur Mack,MOVIE,6.8,fantasy,0,8
George Meeker,MOVIE,6.8,fantasy,0,8
Harold Miller,MOVIE,6.8,fantasy,0,8
Hans Moebus,MOVIE,6.8,fantasy,0,8
Georgie Nokes,MOVIE,6.8,fantasy,0,8
William H. O'Brien,MOVIE,6.8,fantasy,0,8
Bob O'Connor,MOVIE,6.8,fantasy,0,8
Sarah Padden,MOVIE,6.8,fantasy,0,8
Joe Ploski,MOVIE,6.8,fantasy,0,8
Addison Richards,MOVIE,6.8,fantasy,0,8
Frank J. Scannell,MOVIE,6.8,fantasy,0,8
Lee Shumway,MOVIE,6.8,fantasy,0,8
Ray Spiker,MOVIE,6.8,fantasy,0,8
Duke Taylor,MOVIE,6.8,fantasy,0,8
Jack Tornek,MOVIE,6.8,fantasy,0,8
Arthur Tovey,MOVIE,6.8,fantasy,0,8
Archie Twitchell,MOVIE,6.8,fantasy,0,8
James Van Trees,MOVIE,6.8,fantasy,0,8
Ben Welden,MOVIE,6.8,fantasy,0,8
Russ Whiteman,MOVIE,6.8,fantasy,0,8
Archie Mayo,MOVIE,6.8,fantasy,0,8
Linda Darnell,MOVIE,5.3,drama,0,6
Edgar Buchanan,MOVIE,5.3,drama,0,6
Michael Duane,MOVIE,5.3,drama,0,6
Sara Allgood,MOVIE,5.3,drama,0,6
Glenda Farrell,MOVIE,5.3,drama,0,6
Leslie Brooks,MOVIE,5.3,drama,0,6
Doris Dudley,MOVIE,5.3,drama,0,6
Margaret Hamilton,MOVIE,5.3,drama,0,6
Sheldon Leonard,MOVIE,5.3,drama,0,6
Rosemary DeCamp,MOVIE,5.3,drama,0,6
Lloyd Bridges,MOVIE,5.3,drama,0,6
Don DeFore,MOVIE,5.3,drama,0,6
Tom Dugan,MOVIE,5.3,drama,0,6
Constance Worth,MOVIE,5.3,drama,0,6
Joseph Crehan,MOVIE,5.3,drama,0,6
Oscar O'Shea,MOVIE,5.3,drama,0,6
Clyde Fillmore,MOVIE,5.3,drama,0,6
Jack Carr,MOVIE,5.3,drama,0,6
Sidney Salkow,MOVIE,5.3,drama,0,6
Billy Curtis,MOVIE,3.9,comedy,0,3
Yvonne Moray,MOVIE,3.9,comedy,0,3
'Little Billy' Rhodes,MOVIE,3.9,comedy,0,3
Billy Platt,MOVIE,3.9,comedy,0,3
John T. Bambury,MOVIE,3.9,comedy,0,3
Joseph Herbst,MOVIE,3.9,comedy,0,3
Charles Becker,MOVIE,3.9,comedy,0,3
Nita Krebs,MOVIE,3.9,comedy,0,3
George Ministeri,MOVIE,3.9,comedy,0,3
Karl 'Karchy' Kosiczky,MOVIE,3.9,comedy,0,3
Fern Formica,MOVIE,3.9,comedy,0,3
William H. O'Docharty,MOVIE,3.9,comedy,0,3
Jerry Maren,MOVIE,3.9,comedy,0,3
August Clarence Swenson,MOVIE,3.9,comedy,0,3
Franz Balluck,MOVIE,3.9,comedy,0,3
Josefine Balluck,MOVIE,3.9,comedy,0,3
Christine Buresh,MOVIE,3.9,comedy,0,3
Lida Buresh,MOVIE,3.9,comedy,0,3
Stephen Chase,MOVIE,3.9,comedy,0,3
Marie Winters,MOVIE,3.9,comedy,0,3
Sam Newfield,MOVIE,3.9,comedy,0,3
John Wayne,MOVIE,5.4,western,0,18
Nancy Shubert,MOVIE,5.4,western,0,18
Lane Chandler,MOVIE,5.4,western,0,18
Yakima Canutt,MOVIE,5.4,western,0,18
Henry Hall,MOVIE,5.4,western,0,18
Hal Taliaferro,MOVIE,5.4,western,0,18
Art Mix,MOVIE,5.4,western,0,18
Bob Burns,MOVIE,5.4,western,0,18
Slim Whitaker,MOVIE,5.4,western,0,18
William Dyer,MOVIE,5.4,western,0,18
Hank Bell,MOVIE,5.4,western,0,18
Hal Price,MOVIE,5.4,western,0,18
Armand Schaefer,MOVIE,5.4,western,0,18
Bela Lugosi,MOVIE,4.1,horror,0,10
June Collyer,MOVIE,4.1,horror,0,10
Huntley Gordon,MOVIE,4.1,horror,0,10
George Meeker,MOVIE,4.1,horror,0,10
Charles Hill Mailes,MOVIE,4.1,horror,0,10
Claire McDowell,MOVIE,4.1,horror,0,10
Hattie McDaniel,MOVIE,4.1,horror,0,10
Allen Jung,MOVIE,4.1,horror,0,10
Henry Hall,MOVIE,4.1,horror,0,10
Clifford Sanforth,MOVIE,4.1,horror,0,10
Ginger Rogers,MOVIE,5.2,thriller,0,16
Lyle Talbot,MOVIE,5.2,thriller,0,16
Harvey Clark,MOVIE,5.2,thriller,0,16
Purnell Pratt,MOVIE,5.2,thriller,0,16
Lillian Harmer,MOVIE,5.2,thriller,0,16
Arthur Hoyt,MOVIE,5.2,thriller,0,16
Louise Beavers,MOVIE,5.2,thriller,0,16
Clarence Wilson,MOVIE,5.2,thriller,0,16
Albert Ray,MOVIE,5.2,thriller,0,16
Harold Lloyd,MOVIE,6.5,comedy,0,3
Adolphe Menjou,MOVIE,6.5,comedy,0,3
Verree Teasdale,MOVIE,6.5,comedy,0,3
Helen Mack,MOVIE,6.5,comedy,0,3
William Gargan,MOVIE,6.5,comedy,0,3
George Barbier,MOVIE,6.5,comedy,0,3
Dorothy Wilson,MOVIE,6.5,comedy,0,3
Lionel Stander,MOVIE,6.5,comedy,0,3
Charles Lane,MOVIE,6.5,comedy,0,3
Marjorie Gateson,MOVIE,6.5,comedy,0,3
Leo McCarey,MOVIE,6.5,comedy,0,3
Mischa Auer,MOVIE,4.1,thriller,0,16
Martha Mattox,MOVIE,4.1,thriller,0,16
Rex Lease,MOVIE,4.1,thriller,0,16
Vera Reynolds,MOVIE,4.1,thriller,0,16
Sheldon Lewis,MOVIE,4.1,thriller,0,16
Sidney Bracey,MOVIE,4.1,thriller,0,16
Willie Best,MOVIE,4.1,thriller,0,16
Frank R. Strayer,MOVIE,4.1,thriller,0,16
Bruce Bennett,MOVIE,4.4,action,0,1
Ula Holt,MOVIE,4.4,action,0,1
Frank Baker,MOVIE,4.4,action,0,1
Dale Walsh,MOVIE,4.4,action,0,1
Harry Ernest,MOVIE,4.4,action,0,1
Ashton Dearholt,MOVIE,4.4,action,0,1
Lewis Sargent,MOVIE,4.4,action,0,1
Merrill McCormick,MOVIE,4.4,action,0,1
Edward A. Kull,MOVIE,4.4,action,0,1
